customer_id,first_name,last_name,age,gender,email,phone,province,city,income_category,employment_status,primary_account,accounts,products,credit_score,tenure_months,join_date
SA013532,Daisy,Miller,34,Female,daisy.miller@outlook.com,+27844152619,Gauteng,Pretoria,Lower-Middle (R100k-R350k),Full-time,Vehicle Finance,"Vehicle Finance, Home Loan, Investment",Overdraft Facility,517,119,2014-03-23
SA013533,Jason,Davidson,19,Male,jason.davidson@outlook.com,+27747555467,Western Cape,Stellenbosch,Middle (R350k-R600k),Full-time,Cheque,Cheque,"Investment Portfolio, Vehicle Insurance",614,93,2016-05-11
SA013534,Jasmine,Ramirez,53,Male,jasmine.ramirez@gmail.com,+27873139046,Gauteng,Centurion,Upper-Middle (R600k-R1.2M),Full-time,Credit,Credit,"Home Insurance, Vehicle Insurance, Personal Loan, Savings Plan",761,78,2017-08-04
SA013535,Mikayla,Smith,34,Female,mikayla.smith@gmail.com,+27679895786,Gauteng,Centurion,Lower-Middle (R100k-R350k),Full-time,Home Loan,Home Loan,"Personal Loan, Vehicle Insurance",411,190,2008-05-23
SA013536,Martin,Pierce,55,Female,martin.pierce@gmail.com,+27821329046,Gauteng,Johannesburg,Upper-Middle (R600k-R1.2M),Self-employed,Investment,Investment,"Personal Loan, Credit Card",655,56,2019-05-26
SA013537,Michelle,Stewart,55,Male,michelle.stewart@yahoo.com,+27821331076,Limpopo,Polokwane,Middle (R350k-R600k),Full-time,Home Loan,Home Loan,"Credit Card, Home Insurance",795,225,2005-07-08
SA013538,Douglas,Hoover,38,Female,douglas.hoover@yahoo.com,+27747545617,Gauteng,Soweto,Low (<R100k),Unemployed,Investment,"Credit, Investment",Home Insurance,570,178,2009-05-18
SA013539,Larry,King,55,Male,larry.king@outlook.com,+27663456652,KwaZulu-Natal,Newcastle,Low (<R100k),Unemployed,Credit,"Cheque, Credit, Home Loan","Home Insurance, Personal Loan, Life Insurance",410,157,2011-02-07
SA013540,Lori,Horton,42,Male,lori.horton@outlook.com,+27852716504,Eastern Cape,Mthatha,Low (<R100k),Self-employed,Credit,"Home Loan, Vehicle Finance, Credit, Savings","Savings Plan, Life Insurance, Credit Card",634,47,2020-02-20
SA013541,Aaron,Olson,46,Male,aaron.olson@outlook.com,+27679679470,Gauteng,Soweto,Low (<R100k),Student,Cheque,Cheque,"Savings Plan, Overdraft Facility, Home Insurance, Vehicle Insurance",665,38,2020-11-16
SA013542,Deanna,Holland,31,Female,deanna.holland@yahoo.com,+27808243600,Gauteng,Soweto,High (>R1.2M),Full-time,Vehicle Finance,Vehicle Finance,"Credit Card, Home Insurance",782,82,2017-04-06
SA013543,Russell,Smith,37,Female,russell.smith@gmail.com,+27719209620,North West,Brits,Lower-Middle (R100k-R350k),Full-time,Savings,Savings,Vehicle Insurance,597,183,2008-12-19
SA013544,Shane,Avila,76,Female,shane.avila@gmail.com,+27789791547,Eastern Cape,Mthatha,Middle (R350k-R600k),Full-time,Credit,"Cheque, Credit, Home Loan",,661,30,2021-07-14
SA013545,David,Patterson,43,Male,david.patterson@yahoo.com,+27712625330,Gauteng,Soweto,High (>R1.2M),Self-employed,Investment,Investment,"Credit Card, Personal Loan",784,144,2012-03-03
SA013546,Michael,Adams,23,Female,michael.adams@yahoo.com,+27629435523,KwaZulu-Natal,Ladysmith,Low (<R100k),Self-employed,Home Loan,"Cheque, Home Loan","Life Insurance, Savings Plan, Personal Loan",300,232,2004-12-10
SA013547,Pamela,Jackson,40,Female,pamela.jackson@yahoo.com,+27617279427,Gauteng,Soweto,Low (<R100k),Full-time,Vehicle Finance,"Savings, Vehicle Finance",,704,160,2010-11-09
SA013548,Erika,Weeks,35,Male,erika.weeks@outlook.com,+27853103489,Western Cape,Stellenbosch,Upper-Middle (R600k-R1.2M),Full-time,Home Loan,"Savings, Home Loan",,724,182,2009-01-18
SA013549,Douglas,Lewis,26,Male,douglas.lewis@outlook.com,+27755134249,Gauteng,Johannesburg,Low (<R100k),Retired,Credit,Credit,Personal Loan,336,160,2010-11-09
SA013550,Brandon,Shepherd,69,Male,brandon.shepherd@outlook.com,+27616446370,North West,Brits,Middle (R350k-R600k),Retired,Investment,"Investment, Cheque","Investment Portfolio, Credit Card, Life Insurance",634,114,2014-08-20
SA013551,Candice,Williams,31,Male,candice.williams@outlook.com,+27741271129,Limpopo,Mokopane,Middle (R350k-R600k),Full-time,Vehicle Finance,"Home Loan, Vehicle Finance","Investment Portfolio, Home Insurance",766,137,2012-09-29
SA013552,Fernando,Landry,41,Male,fernando.landry@gmail.com,+27647023223,Gauteng,Johannesburg,Lower-Middle (R100k-R350k),Full-time,Credit,Credit,Vehicle Insurance,619,239,2004-05-14
SA013553,Katherine,Lozano,33,Female,katherine.lozano@yahoo.com,+27821105716,Eastern Cape,Port Elizabeth,Upper-Middle (R600k-R1.2M),Self-employed,Investment,"Credit, Investment",Home Insurance,837,29,2021-08-13
SA013554,Victoria,Cook,58,Female,victoria.cook@gmail.com,+27625958981,Gauteng,Benoni,Middle (R350k-R600k),Full-time,Investment,"Cheque, Home Loan, Investment",Personal Loan,601,167,2010-04-13
SA013555,Lisa,Ramos,70,Female,lisa.ramos@yahoo.com,+27819691162,Limpopo,Musina,Middle (R350k-R600k),Full-time,Home Loan,Home Loan,"Credit Card, Savings Plan, Personal Loan",561,14,2022-11-06
SA013556,Lindsay,Hanson,26,Male,lindsay.hanson@yahoo.com,+27879135262,KwaZulu-Natal,Durban,Lower-Middle (R100k-R350k),Self-employed,Cheque,Cheque,"Investment Portfolio, Home Insurance, Credit Card",444,152,2011-07-07
SA013557,Lori,Ryan,74,Male,lori.ryan@yahoo.com,+27755985051,Free State,Parys,Low (<R100k),Self-employed,Savings,"Savings, Vehicle Finance",Overdraft Facility,488,4,2023-09-02
SA013558,Karen,Martin,24,Male,karen.martin@yahoo.com,+27746802619,Free State,Parys,Low (<R100k),Full-time,Credit,"Cheque, Vehicle Finance, Credit, Savings","Investment Portfolio, Overdraft Facility",635,54,2019-07-25
SA013559,Amy,Shaw,44,Male,amy.shaw@gmail.com,+27701440659,Gauteng,Soweto,Upper-Middle (R600k-R1.2M),Part-time,Cheque,Cheque,"Personal Loan, Vehicle Insurance",747,240,2004-04-14
SA013560,Kevin,Ortiz,32,Female,kevin.ortiz@yahoo.com,+27881159510,KwaZulu-Natal,Durban,Low (<R100k),Full-time,Credit,Credit,"Home Insurance, Savings Plan, Personal Loan",438,187,2008-08-21
SA013561,Jessica,Moreno,20,Female,jessica.moreno@yahoo.com,+27641792470,Gauteng,Pretoria,Low (<R100k),Full-time,Vehicle Finance,Vehicle Finance,"Life Insurance, Home Insurance, Personal Loan, Savings Plan",427,164,2010-07-12
SA013562,Tara,Reed,26,Male,tara.reed@gmail.com,+27727334737,Western Cape,Paarl,Lower-Middle (R100k-R350k),Full-time,Cheque,"Investment, Cheque","Investment Portfolio, Overdraft Facility",487,224,2005-08-07
SA013563,Wendy,Wilson,22,Female,wendy.wilson@gmail.com,+27864688526,KwaZulu-Natal,Newcastle,Middle (R350k-R600k),Part-time,Vehicle Finance,"Investment, Vehicle Finance","Overdraft Facility, Life Insurance",613,186,2008-09-20
SA013564,Samuel,Cordova,30,Female,samuel.cordova@gmail.com,+27774506276,North West,Brits,Lower-Middle (R100k-R350k),Full-time,Vehicle Finance,Vehicle Finance,Investment Portfolio,506,28,2021-09-12
SA013565,Hector,Rose,29,Male,hector.rose@outlook.com,+27637360612,Eastern Cape,Port Elizabeth,Lower-Middle (R100k-R350k),Full-time,Home Loan,"Investment, Home Loan","Vehicle Insurance, Personal Loan, Savings Plan, Home Insurance, Credit Card",348,117,2014-05-22
SA013566,Marcus,Mooney,78,Female,marcus.mooney@yahoo.com,+27712604488,Western Cape,George,High (>R1.2M),Full-time,Credit,"Credit, Vehicle Finance, Investment, Home Loan",Life Insurance,719,118,2014-04-22
SA013567,Charles,Gonzalez,34,Female,charles.gonzalez@yahoo.com,+27816456051,KwaZulu-Natal,Ladysmith,Low (<R100k),Full-time,Savings,"Investment, Savings","Life Insurance, Credit Card, Personal Loan, Investment Portfolio",541,178,2009-05-18
SA013568,Jamie,Hudson,70,Female,jamie.hudson@yahoo.com,+27747849905,KwaZulu-Natal,Durban,Lower-Middle (R100k-R350k),Full-time,Savings,"Investment, Credit, Savings, Home Loan","Investment Portfolio, Home Insurance, Personal Loan",617,145,2012-02-02
SA013569,Omar,Mcknight,37,Female,omar.mcknight@outlook.com,+27834434115,KwaZulu-Natal,Ladysmith,Middle (R350k-R600k),Self-employed,Cheque,"Cheque, Investment","Life Insurance, Overdraft Facility",669,218,2006-02-03
SA013570,Mary,Roberts,79,Male,mary.roberts@outlook.com,+27894769680,Limpopo,Tzaneen,Middle (R350k-R600k),Part-time,Vehicle Finance,Vehicle Finance,"Investment Portfolio, Credit Card",688,180,2009-03-19
SA013571,Ethan,Sanders,34,Female,ethan.sanders@yahoo.com,+27663200421,KwaZulu-Natal,Richards Bay,Middle (R350k-R600k),Full-time,Savings,Savings,"Home Insurance, Life Insurance, Investment Portfolio",681,25,2021-12-11
SA013572,Kelly,Snyder,49,Male,kelly.snyder@outlook.com,+27636751800,KwaZulu-Natal,Richards Bay,Middle (R350k-R600k),Full-time,Home Loan,Home Loan,Vehicle Insurance,745,69,2018-05-01
SA013573,James,Davis,55,Female,james.davis@yahoo.com,+27813036480,Free State,Parys,Lower-Middle (R100k-R350k),Full-time,Investment,"Credit, Investment, Cheque","Personal Loan, Home Insurance",425,21,2022-04-10
SA013574,Victoria,Wilson,40,Male,victoria.wilson@yahoo.com,+27879412938,Northern Cape,Upington,Lower-Middle (R100k-R350k),Self-employed,Cheque,"Cheque, Credit",Investment Portfolio,315,144,2012-03-03
SA013575,Jennifer,Cordova,32,Male,jennifer.cordova@yahoo.com,+27804010431,KwaZulu-Natal,Durban,Low (<R100k),Part-time,Savings,Savings,Overdraft Facility,396,228,2005-04-09
SA013576,Jeffrey,Porter,75,Male,jeffrey.porter@yahoo.com,+27619589731,KwaZulu-Natal,Pietermaritzburg,Low (<R100k),Full-time,Home Loan,Home Loan,"Home Insurance, Savings Plan",482,112,2014-10-19
SA013577,Cynthia,Mueller,55,Female,cynthia.mueller@gmail.com,+27705675798,Limpopo,Phalaborwa,Middle (R350k-R600k),Full-time,Credit,"Credit, Investment","Investment Portfolio, Credit Card, Overdraft Facility",734,191,2008-04-23
SA013578,Matthew,Parker,50,Female,matthew.parker@outlook.com,+27828024192,KwaZulu-Natal,Ladysmith,Middle (R350k-R600k),Full-time,Home Loan,Home Loan,Credit Card,554,20,2022-05-10
SA013579,Jennifer,Thomas,20,Female,jennifer.thomas@gmail.com,+27827574587,Eastern Cape,East London,Middle (R350k-R600k),Full-time,Cheque,Cheque,"Life Insurance, Overdraft Facility, Personal Loan, Savings Plan",585,86,2016-12-07
SA013580,Raymond,Tran,33,Female,raymond.tran@yahoo.com,+27659504500,Gauteng,Soweto,Lower-Middle (R100k-R350k),Full-time,Vehicle Finance,Vehicle Finance,,468,235,2004-09-11
SA013581,Nancy,Shields,69,Male,nancy.shields@yahoo.com,+27725689965,KwaZulu-Natal,Newcastle,Lower-Middle (R100k-R350k),Full-time,Investment,"Home Loan, Investment","Savings Plan, Investment Portfolio",300,185,2008-10-20
SA013582,Jamie,Allen,76,Female,jamie.allen@yahoo.com,+27673300729,KwaZulu-Natal,Richards Bay,Lower-Middle (R100k-R350k),Full-time,Credit,Credit,Credit Card,438,205,2007-02-28
SA013583,Derrick,Chase,77,Male,derrick.chase@gmail.com,+27721362249,North West,Brits,Middle (R350k-R600k),Self-employed,Home Loan,Home Loan,"Investment Portfolio, Vehicle Insurance, Savings Plan",708,29,2021-08-13
SA013584,Nicole,Jensen,30,Female,nicole.jensen@gmail.com,+27814667366,KwaZulu-Natal,Richards Bay,Middle (R350k-R600k),Full-time,Savings,"Credit, Savings",Credit Card,706,83,2017-03-07
SA013585,Beverly,James,68,Male,beverly.james@yahoo.com,+27706074748,Free State,Bloemfontein,Low (<R100k),Full-time,Investment,Investment,"Credit Card, Vehicle Insurance, Savings Plan",451,100,2015-10-14
SA013586,Jeffrey,Rodriguez,53,Male,jeffrey.rodriguez@outlook.com,+27853357764,Gauteng,Benoni,Low (<R100k),Full-time,Cheque,"Cheque, Savings, Investment","Home Insurance, Personal Loan, Overdraft Facility",308,25,2021-12-11
SA013587,Timothy,Goodman,59,Female,timothy.goodman@gmail.com,+27892552200,KwaZulu-Natal,Pietermaritzburg,Lower-Middle (R100k-R350k),Full-time,Cheque,Cheque,"Life Insurance, Savings Plan, Overdraft Facility, Credit Card",568,198,2007-09-26
SA013588,Amber,Valdez,63,Female,amber.valdez@gmail.com,+27783177444,Eastern Cape,Port Elizabeth,Low (<R100k),Self-employed,Savings,"Savings, Vehicle Finance",Overdraft Facility,478,54,2019-07-25
SA013589,John,Hampton,74,Female,john.hampton@gmail.com,+27898927249,Free State,Parys,Upper-Middle (R600k-R1.2M),Full-time,Home Loan,"Home Loan, Savings",Credit Card,773,58,2019-03-27
SA013590,James,Snow,55,Female,james.snow@gmail.com,+27848258611,Limpopo,Mokopane,Low (<R100k),Part-time,Savings,"Savings, Cheque","Life Insurance, Credit Card, Vehicle Insurance, Overdraft Facility",350,177,2009-06-17
SA013591,Anthony,Lewis,65,Female,anthony.lewis@yahoo.com,+27626019335,Limpopo,Tzaneen,High (>R1.2M),Part-time,Investment,"Savings, Investment","Credit Card, Personal Loan, Savings Plan",714,173,2009-10-15
SA013592,Isaac,Cochran,64,Female,isaac.cochran@gmail.com,+27607677244,KwaZulu-Natal,Ladysmith,Low (<R100k),Full-time,Vehicle Finance,"Home Loan, Vehicle Finance","Vehicle Insurance, Savings Plan, Investment Portfolio, Life Insurance",401,170,2010-01-13
SA013593,Timothy,Krause,65,Female,timothy.krause@gmail.com,+27803469376,Free State,Parys,High (>R1.2M),Full-time,Savings,Savings,Home Insurance,662,236,2004-08-12
SA013594,Anna,Cunningham,59,Female,anna.cunningham@gmail.com,+27626183858,Western Cape,Paarl,Middle (R350k-R600k),Full-time,Savings,Savings,Overdraft Facility,728,79,2017-07-05
SA013595,Sarah,Schmidt,36,Male,sarah.schmidt@yahoo.com,+27766562476,Western Cape,George,Low (<R100k),Full-time,Credit,"Credit, Vehicle Finance","Life Insurance, Personal Loan",434,40,2020-09-17
SA013596,Summer,Porter,21,Male,summer.porter@gmail.com,+27605901598,Western Cape,Cape Town,Middle (R350k-R600k),Self-employed,Home Loan,"Vehicle Finance, Home Loan","Life Insurance, Home Insurance, Personal Loan, Savings Plan",737,197,2007-10-26
SA013597,Diana,Conway,60,Male,diana.conway@gmail.com,+27707543842,Northern Cape,De Aar,Low (<R100k),Self-employed,Savings,Savings,Vehicle Insurance,384,196,2007-11-25
SA013598,Caroline,Stevens,78,Female,caroline.stevens@outlook.com,+27897962906,Limpopo,Phalaborwa,Middle (R350k-R600k),Self-employed,Credit,Credit,"Credit Card, Vehicle Insurance",692,163,2010-08-11
SA013599,Lacey,Wise,64,Male,lacey.wise@outlook.com,+27772478272,Western Cape,Worcester,Middle (R350k-R600k),Full-time,Savings,Savings,"Home Insurance, Overdraft Facility, Investment Portfolio",604,17,2022-08-08
SA013600,David,Cannon,58,Male,david.cannon@gmail.com,+27757938553,Gauteng,Centurion,Lower-Middle (R100k-R350k),Full-time,Savings,"Investment, Savings","Investment Portfolio, Overdraft Facility, Life Insurance, Personal Loan, Home Insurance",391,228,2005-04-09
SA013601,Jessica,Cameron,35,Female,jessica.cameron@outlook.com,+27696607333,KwaZulu-Natal,Newcastle,Middle (R350k-R600k),Self-employed,Savings,"Savings, Credit","Overdraft Facility, Vehicle Insurance, Personal Loan",582,235,2004-09-11
SA013602,Donald,Kennedy,74,Female,donald.kennedy@gmail.com,+27724763981,KwaZulu-Natal,Richards Bay,Lower-Middle (R100k-R350k),Full-time,Vehicle Finance,Vehicle Finance,Personal Loan,338,76,2017-10-03
SA013603,Leslie,Anderson,73,Male,leslie.anderson@yahoo.com,+27838996118,Free State,Bloemfontein,Low (<R100k),Full-time,Cheque,Cheque,Personal Loan,399,212,2006-08-02
SA013604,Autumn,Cline,45,Male,autumn.cline@yahoo.com,+27751894136,KwaZulu-Natal,Durban,Middle (R350k-R600k),Full-time,Vehicle Finance,"Home Loan, Cheque, Vehicle Finance",Investment Portfolio,722,101,2015-09-14
SA013605,Tyler,Nguyen,32,Female,tyler.nguyen@yahoo.com,+27782884108,North West,Potchefstroom,Middle (R350k-R600k),Part-time,Vehicle Finance,"Vehicle Finance, Home Loan","Investment Portfolio, Savings Plan",622,216,2006-04-04
SA013606,Kurt,Mathews,44,Female,kurt.mathews@gmail.com,+27681269637,Free State,Welkom,High (>R1.2M),Full-time,Savings,Savings,Savings Plan,809,141,2012-06-01
SA013607,Stephen,Thomas,33,Female,stephen.thomas@gmail.com,+27719982151,Gauteng,Centurion,Low (<R100k),Part-time,Home Loan,"Vehicle Finance, Home Loan","Life Insurance, Overdraft Facility, Vehicle Insurance",354,157,2011-02-07
SA013608,James,Brown,33,Male,james.brown@outlook.com,+27767392583,Gauteng,Benoni,Upper-Middle (R600k-R1.2M),Unemployed,Vehicle Finance,"Investment, Vehicle Finance",,784,199,2007-08-27
SA013609,Pedro,Davis,28,Male,pedro.davis@gmail.com,+27775984662,Gauteng,Benoni,Low (<R100k),Full-time,Home Loan,"Vehicle Finance, Home Loan, Cheque",Investment Portfolio,447,153,2011-06-07
SA013610,Patricia,Bolton,43,Female,patricia.bolton@outlook.com,+27635278382,Gauteng,Pretoria,Middle (R350k-R600k),Full-time,Vehicle Finance,"Vehicle Finance, Cheque","Life Insurance, Home Insurance",719,30,2021-07-14
SA013611,Kristen,Bailey,19,Male,kristen.bailey@outlook.com,+27808065883,KwaZulu-Natal,Richards Bay,Middle (R350k-R600k),Self-employed,Savings,"Savings, Vehicle Finance",Credit Card,584,199,2007-08-27
SA013612,Allison,Cardenas,30,Male,allison.cardenas@gmail.com,+27878787666,Gauteng,Soweto,Lower-Middle (R100k-R350k),Full-time,Cheque,"Investment, Cheque, Savings","Home Insurance, Overdraft Facility, Personal Loan",386,84,2017-02-05
SA013613,Jennifer,Gregory,75,Male,jennifer.gregory@yahoo.com,+27866605531,Gauteng,Soweto,Middle (R350k-R600k),Full-time,Home Loan,"Savings, Home Loan, Cheque","Investment Portfolio, Personal Loan",668,10,2023-03-06
SA013614,Frances,Miles,80,Female,frances.miles@outlook.com,+27835381969,Western Cape,Paarl,High (>R1.2M),Self-employed,Savings,"Cheque, Investment, Savings",Credit Card,776,144,2012-03-03
SA013615,Teresa,Johnson,37,Male,teresa.johnson@outlook.com,+27829565290,Gauteng,Soweto,Middle (R350k-R600k),Unemployed,Credit,Credit,"Home Insurance, Life Insurance",716,229,2005-03-10
SA013616,William,Chung,59,Female,william.chung@gmail.com,+27606803924,Eastern Cape,East London,Middle (R350k-R600k),Full-time,Savings,Savings,Savings Plan,725,190,2008-05-23
SA013617,Jerry,Martin,73,Male,jerry.martin@gmail.com,+27685570969,Limpopo,Tzaneen,Low (<R100k),Full-time,Investment,"Investment, Home Loan",Life Insurance,515,177,2009-06-17
SA013618,James,Jenkins,61,Female,james.jenkins@yahoo.com,+27801189899,Mpumalanga,Witbank,Low (<R100k),Full-time,Savings,Savings,"Personal Loan, Vehicle Insurance",344,6,2023-07-04
SA013619,Brenda,Hanna,56,Male,brenda.hanna@yahoo.com,+27718854979,Gauteng,Soweto,Low (<R100k),Full-time,Credit,"Credit, Cheque",Investment Portfolio,490,219,2006-01-04
SA013620,Jillian,Ramirez,32,Male,jillian.ramirez@outlook.com,+27889032352,Western Cape,George,High (>R1.2M),Full-time,Savings,"Investment, Savings, Cheque, Home Loan","Vehicle Insurance, Overdraft Facility, Life Insurance, Personal Loan",830,136,2012-10-29
SA013621,Brandon,Crawford,55,Female,brandon.crawford@gmail.com,+27754787208,Free State,Parys,Upper-Middle (R600k-R1.2M),Full-time,Credit,"Cheque, Credit, Savings",Investment Portfolio,701,98,2015-12-13
SA013622,Brandon,Graves,45,Female,brandon.graves@gmail.com,+27663798886,Gauteng,Benoni,Lower-Middle (R100k-R350k),Full-time,Cheque,Cheque,"Life Insurance, Vehicle Insurance",375,193,2008-02-23
SA013623,Erica,Long,48,Female,erica.long@outlook.com,+27704029240,Gauteng,Centurion,Lower-Middle (R100k-R350k),Self-employed,Home Loan,Home Loan,Vehicle Insurance,462,43,2020-06-19
SA013624,Rhonda,Sutton,50,Female,rhonda.sutton@yahoo.com,+27832558797,Eastern Cape,Queenstown,Middle (R350k-R600k),Part-time,Vehicle Finance,Vehicle Finance,"Personal Loan, Investment Portfolio, Credit Card",619,122,2013-12-23
SA013625,Edward,Wilson,34,Female,edward.wilson@outlook.com,+27842107057,KwaZulu-Natal,Durban,Lower-Middle (R100k-R350k),Self-employed,Cheque,"Cheque, Investment","Vehicle Insurance, Overdraft Facility, Credit Card, Home Insurance",335,105,2015-05-17
SA013626,Jonathon,Williams,34,Female,jonathon.williams@gmail.com,+27876395745,Gauteng,Pretoria,Lower-Middle (R100k-R350k),Full-time,Vehicle Finance,Vehicle Finance,"Vehicle Insurance, Credit Card, Savings Plan, Home Insurance",478,49,2019-12-22
SA013627,Christine,Paul,47,Female,christine.paul@yahoo.com,+27895223081,Eastern Cape,Queenstown,Low (<R100k),Full-time,Vehicle Finance,"Cheque, Vehicle Finance",Vehicle Insurance,451,107,2015-03-18
SA013628,Michelle,Harris,58,Female,michelle.harris@gmail.com,+27848512751,Gauteng,Johannesburg,Middle (R350k-R600k),Full-time,Vehicle Finance,Vehicle Finance,"Home Insurance, Overdraft Facility, Personal Loan",647,71,2018-03-02
